"Date","Days","Open","High","Low","Settle"
1208736000000,6626,590,590,569.5,580.25
1208822400000,6627,585.5,600.5,585.5,594.25
1208908800000,6628,590,596.75,586,587.75
1208995200000,6629,589,589.5,572.5,576.25
1209081600000,6630,575,592.5,575,577.25
1209340800000,6633,592,600.5,584,600
1209427200000,6634,607,607,587.5,591.25
1209513600000,6635,592.5,603,591.5,600.25
1209686400000,6637,602,612.5,600.5,602
1209945600000,6640,600,603,577,582
1210032000000,6641,591,609,591,594.75
1210118400000,6642,598,605,596,601.5
1210204800000,6643,606,621,606,618.75
1210291200000,6644,627,627,613,618.5
1210550400000,6647,618,618,603.5,603.5
1210636800000,6648,598,598,585.25,597.5
1210723200000,6649,592,593,587,589.75
1210809600000,6650,596,599.75,585.75,599
1210896000000,6651,605,608,588,591
1211155200000,6654,586,593.5,583.5,586.75
1211241600000,6655,593,602.75,588.5,589.75
1211328000000,6656,592.5,609,591,607.25
1211414400000,6657,604,605.75,595,595.75
1211500800000,6658,599,601.75,593.5,599.75
1211846400000,6662,597,600.5,593.5,598
1211932800000,6663,588.5,596.25,585,592.5
1212019200000,6664,587,594,573,582.25
1212105600000,6665,579.75,602.25,579.75,599.25
1212364800000,6668,598,618,598,615.75
1212451200000,6669,610.5,618.75,602,608
1212537600000,6670,610,615.25,605,614.5
1212624000000,6671,622.5,643.75,622.5,643.25
1212710400000,6672,651,663.25,646,650.75
1212969600000,6675,666.5,667.25,656.5,657.25
1213056000000,6676,667,674,655.5,673.25
1213142400000,6677,686,703.25,686,703.25
1213228800000,6678,702,725,698,709
1213315200000,6679,707,737,701.5,731.75
1213574400000,6682,760,760,725,732.5
1213660800000,6683,732.5,743,726,742.25
1213747200000,6684,744,750,733,746.25
1213833600000,6685,730,738.5,717.75,727.75
1213920000000,6686,732,738,717.75,721.25
1214179200000,6689,712,725.5,706,724.25
1214265600000,6690,725.5,728.25,709.5,712.5
1214352000000,6691,719,731,711.5,730
1214438400000,6692,740.5,760,740.5,753.75
1214524800000,6693,762.5,762.5,749,754.75
1214784000000,6696,740,744,717,724.75
1214870400000,6697,714,721.5,703,719.5
1214956800000,6698,716,749.5,716,748.75
1215043200000,6699,738,750,734,746
1215388800000,6703,718,718,693,716.5
1215475200000,6704,690,698.5,673.5,692.75
1215561600000,6705,686,686.5,675.75,683
1215648000000,6706,677,681,674,675.25
1215734400000,6707,684,684,666,680
1215993600000,6710,655,669.25,654,657
1216080000000,6711,670,670,644,648.25
1216166400000,6712,644,659.75,639,658.5
1216252800000,6713,654,660.5,630,631.25
1216339200000,6714,628,635.75,608.5,609.5
1216598400000,6717,604.5,605,584,589.25
1216684800000,6718,587,588,571.25,573.5
1216771200000,6719,550,587,544,571.5
1216857600000,6720,577,580,562,573
1216944000000,6721,573,585,570,577.25
1217203200000,6724,586,586,576,582
1217289600000,6725,574.5,596.5,571.75,594
1217376000000,6726,591,602.25,588,601.5
1217462400000,6727,598,600.5,585,587.5
1217548800000,6728,587.5,588,562,565
1217808000000,6731,560,560,535,535.5
1217894400000,6732,524,546,519,525.25
1217980800000,6733,528,529.5,503,508
1218067200000,6734,516,524,513.5,522.25
1218153600000,6735,504,506.5,494.5,498.5
1218412800000,6738,500,504,497,497.25
1218499200000,6739,489.5,512,485.5,509
1218585600000,6740,513,539,513,539
1218672000000,6741,544.5,559,531,557.75
1218758400000,6742,537,540.5,527.75,529.75
1219017600000,6745,544.5,559,541,553
1219104000000,6746,543,573,542.5,564.75
1219190400000,6747,578,578,567.5,575.25
1219276800000,6748,589,605,589,597.75
1219363200000,6749,590.5,591,582,586.5
1219622400000,6752,602,602,580,580.25
1219708800000,6753,578.5,580,570.5,575.25
1219795200000,6754,582,583,568,577.5
1219881600000,6755,570.5,572.5,564,570
1219968000000,6756,569,582,565,568.25
1220313600000,6760,540,554,539,553
1220400000000,6761,548,548,534,546.5
1220486400000,6762,542,555.5,542,549.25
1220572800000,6763,535,535.5,527,531.5
1220832000000,6766,534,538,529.5,533
1220918400000,6767,520,534,516.5,529.5
1221004800000,6768,529.5,529.5,522,522.5
1221091200000,6769,518.5,525,518.5,522.25
1221177600000,6770,547,551,538,547.5
1221436800000,6773,548,574.5,548,562
1221523200000,6774,552,556,532,532.25
1221609600000,6775,537.5,559.75,527,554
1221696000000,6776,557.5,557.5,524,527.25
1221782400000,6777,538.5,548,533,542.25
1222041600000,6780,558.5,564.5,554,558.5
1222128000000,6781,551,561,551,560.25
1222214400000,6782,571,572.5,555.5,563
1222300800000,6783,557,565,556,558.25
1222387200000,6784,553.5,553.5,539.5,543
1222646400000,6787,524,524,513,513
1222732800000,6788,513,513,485.5,487.5
1222819200000,6789,491,496.5,482.5,484
1222905600000,6790,478,478,454,454
1222992000000,6791,458,467.75,453,454
1223251200000,6794,424.5,430.75,424,424
1223337600000,6795,428.5,429.5,413,417
1223424000000,6796,418,429.5,408,427.5
1223510400000,6797,436,442.5,430.5,438.25
1223596800000,6798,410,410,408.25,408.25
1223856000000,6801,417.5,422.5,409,411.5
1223942400000,6802,421,423.5,410.5,411.25
1224028800000,6803,401.5,406,385,388
1224115200000,6804,383,391.5,371.5,384.5
1224201600000,6805,390,409,389,403
1224460800000,6808,412.5,420,406.5,418.5
1224547200000,6809,412.5,418,406.75,411
1224633600000,6810,390,391,382,385
1224720000000,6811,383.5,401.5,383.5,390.25
1224806400000,6812,374,392,372.25,372.75
1225065600000,6815,374,386.75,368.75,385.25
1225152000000,6816,407,407,386,390.75
1225238400000,6817,404.5,420.75,402,420.75
1225324800000,6818,416.5,416.5,402.25,409.5
1225411200000,6819,401,405.5,395.75,401.5
1225670400000,6822,398,417.5,398,403
1225756800000,6823,412,421.5,412,413
1225843200000,6824,415.5,415.5,390,390.25
1225929600000,6825,380,384.5,374.5,378
1226016000000,6826,382,387,375,375.5
1226275200000,6829,384,385.5,372.75,383.5
1226361600000,6830,373,376,360.25,374.25
1226448000000,6831,368,386,363.25,369.5
1226534400000,6832,372,378.5,363,377
1226620800000,6833,376,381.5,371,380.25
1226880000000,6836,381.5,389,381,385.75
1226966400000,6837,384,386.25,379,380
1227052800000,6838,383,385,375,378.75
1227139200000,6839,366,369.75,361,363.75
1227225600000,6840,360,360,337.5,338.5
1227484800000,6843,347.5,361,347.5,354.5
1227571200000,6844,352,354,347,353.5
1227657600000,6845,355.5,357.5,350.75,354
1227830400000,6847,350,352,346,349.5
1228089600000,6850,341,341,330,332.75
1228176000000,6851,337,338,331,332.5
1228262400000,6852,330,338,329.5,332
1228348800000,6853,330.5,330.5,318,318.25
1228435200000,6854,310,310,290,293.5
1228694400000,6857,310.5,317,310,314.25
1228780800000,6858,311,320,311,312.25
1228867200000,6859,328,328.5,318,326.75
1228953600000,6860,327,342,325,338
1229040000000,6861,329.5,364,328,359.5
1229299200000,6864,387.5,391,373.5,375.25
1229385600000,6865,376,399,375,394
1229472000000,6866,402,402,382,389.5
1229558400000,6867,387,391,380.5,389.5
1229644800000,6868,384,384,375.5,380.75
1229904000000,6871,381,382.75,377.75,381.75
1229990400000,6872,382.5,395,380.5,394.75
1230076800000,6873,392.25,398,392,398
1230249600000,6875,400,414.5,399,412.25
1230508800000,6878,420,421,391,393.5
1230595200000,6879,396.5,397.5,386,396.25
1230681600000,6880,391,408,390,407
1230854400000,6882,403.5,415,400,412.25
1231113600000,6885,406.75,415,404,411.25
1231200000000,6886,413,428.25,413,427.5
1231286400000,6887,421,421,413.25,416.5
1231372800000,6888,408.75,419,405.75,406.75
1231459200000,6889,411,418,407.75,410.75
1231718400000,6892,389.5,389.5,380.75,380.75
1231804800000,6893,371.75,379.25,362,362.5
1231891200000,6894,363,369.25,358.75,366.5
1231977600000,6895,364,368.5,360,365.25
1232064000000,6896,374,392.5,373,391
1232409600000,6900,398,402,376.5,383.5
1232496000000,6901,382,391.25,378,390.25
1232582400000,6902,389,389,378.75,387.5
1232668800000,6903,384,400.5,384,390.5
1232928000000,6906,400,402,392,393.75
1233014400000,6907,386,387.75,377,377.5
1233100800000,6908,373,386,373,384.5
1233187200000,6909,379,383,378.5,381.75
1233273600000,6910,380.5,385.25,378.5,379
1233532800000,6913,373,373,363.5,370.5
1233619200000,6914,365.5,366,356,361.75
1233705600000,6915,365,369,356,358.25
1233792000000,6916,361,372,358.5,371.25
1233878400000,6917,375.5,380.5,371.5,377.25
1234137600000,6920,377.5,383,376.5,377.5
1234224000000,6921,379,379.5,368.5,376.75
1234310400000,6922,373,376,368,368.5
1234396800000,6923,370,377.25,366,366.25
1234483200000,6924,366.25,369,363,363.25
1234828800000,6928,358,358,346.5,349.25
1234915200000,6929,348,352,346.5,349.25
1235001600000,6930,354.5,356,352,353.25
1235088000000,6931,350,351.5,342,350.25
1235347200000,6934,356,357,349.75,351.75
1235433600000,6935,349,355,345.75,354.25
1235520000000,6936,355.5,368.5,351.25,363.75
1235606400000,6937,366,371.5,357.75,362
1235692800000,6938,356,358.5,349,350.75
1235952000000,6941,345,345.25,338,343.5
1236038400000,6942,345.5,346.75,341,343.5
1236124800000,6943,350,357,350,355.25
1236211200000,6944,351,351.75,347,349.25
1236297600000,6945,353,355,351.5,352.75
1236556800000,6948,359,361,357,357.25
1236643200000,6949,365.5,371,365.5,366.75
1236729600000,6950,368,371,354,356
1236816000000,6951,360.5,378,360,376.75
1236902400000,6952,379,380,375,375
1237161600000,6955,389.5,397,387.5,391.5
1237248000000,6956,393,395,389,390.5
1237334400000,6957,389,391,385,388.25
1237420800000,6958,398,402,393.5,396.5
1237507200000,6959,397.5,398,395,396.5
1237766400000,6962,402,403,393,395.5
1237852800000,6963,394,397.5,392,393.75
1237939200000,6964,390,390.5,384.5,385.75
1238025600000,6965,389.5,392,387.75,390.75
1238112000000,6966,386,388,385.5,387
1238371200000,6969,381,387,379.75,386.25
1238457600000,6970,394,405.5,381.5,404.75
1238544000000,6971,400,402,393,396
1238630400000,6972,403.5,407.25,399.5,402.5
1238716800000,6973,400.5,405,397.75,404.5
1238976000000,6976,402,406.5,401,405.5
1239062400000,6977,402,403.5,395.5,396.25
1239148800000,6978,393,402.25,392.5,397
1239235200000,6979,404.75,404.75,389.5,390.25
1239580800000,6983,384.5,389.25,383,387.5
1239667200000,6984,388.5,397.5,388,394.25
1239753600000,6985,392.5,392.5,384.25,384.5
1239840000000,6986,386,386.5,380.75,385.75
1239926400000,6987,386.5,387,376.25,376.25
1240185600000,6990,367,371,360.5,369.5
1240272000000,6991,370,378.5,370,374
1240358400000,6992,378,378,370.5,373.5
1240444800000,6993,376.75,381.75,376.25,381
1240531200000,6994,381,386,374.75,377
1240790400000,6997,369,375,367,372.25
1240876800000,6998,372,377.25,371,375
1240963200000,6999,379.5,393.5,378.75,393
1241049600000,7000,397,400.5,389,396.25
1241136000000,7001,397.5,406.5,396.5,406.25
1241395200000,7004,404,405,393.75,398
1241481600000,7005,400,400,391,398.5
1241568000000,7006,400,402,397.25,400.75
1241654400000,7007,405,412.5,401.5,404.75
1241740800000,7008,409.5,414.25,409.5,414
1242000000000,7011,412,414,411,413.5
1242086400000,7012,420,422.5,419.5,419.5
1242172800000,7013,425,425,415,419.5
1242259200000,7014,419,422,419,421.5
1242345600000,7015,427,430,416,417.25
1242604800000,7018,411,426,411,421.5
1242691200000,7019,424,428.75,422,425.75
1242777600000,7020,430.25,434.75,423,426
1242864000000,7021,422,427.75,417.5,424
1242950400000,7022,429.5,433.75,426.5,430.25
1243296000000,7026,429.5,432.5,421.75,427.5
1243382400000,7027,430,432.25,424.5,426
